Date,Open,High,Low,Close,Volume,ticker,change%,avg_20_days_volume,volume%,buyhold_account_value,row_key,account_value,account_cum_max,drawdown,volume_threshold%,pct_threshold%,holding_days,buy_condition,buy_signal,buy_waiting_days,waiting_days_count,actual_buy,holding_days_count,block_identifier,sell_signal,pct_change,max_drawdown,strategy_max_drawdown(%),strategy_cagr%,strategy_calmar
2020-06-09,62.67,63.63,61.6,62.71,170.82,TSLA,-0.97,170.55,0.16,293.47,613,208.12,212.89,-2.24,20,4,15,False,False,1,1,True,0,18,False,0.0,-46.98,-46.98,43.97,0.94
2020-06-10,66.13,68.5,65.5,68.34,278.45,TSLA,8.97,172.54,61.38,319.8,614,226.79,226.79,0.0,20,4,15,True,False,1,0,False,1,18,False,8.97,-46.98,-46.98,43.97,0.94
2020-06-11,66.01,67.93,64.8,64.86,238.75,TSLA,-5.09,170.18,40.29,303.51,615,215.24,226.79,-5.09,20,4,15,False,False,1,0,False,2,18,False,-5.09,-46.98,-46.98,43.97,0.94
2020-06-12,65.33,65.87,60.84,62.35,251.45,TSLA,-3.86,172.49,45.77,291.79,616,206.93,226.79,-8.76,20,4,15,False,False,1,0,False,3,18,False,-3.86,-46.98,-46.98,43.97,0.94
2020-06-15,61.19,66.59,60.57,66.06,235.46,TSLA,5.95,176.38,33.5,309.14,617,219.24,226.79,-3.33,20,4,15,True,False,1,0,False,4,18,False,5.95,-46.98,-46.98,43.97,0.94
2020-06-16,67.46,67.53,64.16,65.48,210.77,TSLA,-0.89,178.17,18.3,306.41,618,217.3,226.79,-4.19,20,4,15,False,False,1,0,False,5,18,False,-0.89,-46.98,-46.98,43.97,0.94
2020-06-17,65.85,67.0,65.5,66.12,148.36,TSLA,0.98,178.36,-16.82,309.42,619,219.43,226.79,-3.24,20,4,15,False,False,1,0,False,6,18,False,0.98,-46.98,-46.98,43.97,0.94
2020-06-18,66.87,67.95,66.3,66.93,146.28,TSLA,1.23,180.19,-18.82,313.22,620,222.13,226.79,-2.06,20,4,15,False,False,1,0,False,7,18,False,1.23,-46.98,-46.98,43.97,0.94
2020-06-19,67.52,67.73,66.09,66.73,130.2,TSLA,-0.3,177.51,-26.65,312.26,621,221.45,226.79,-2.36,20,4,15,False,False,1,0,False,8,18,False,-0.3,-46.98,-46.98,43.97,0.94
2020-06-22,66.66,67.26,66.0,66.29,95.44,TSLA,-0.66,174.79,-45.4,310.21,622,219.99,226.79,-3.0,20,4,15,False,False,1,0,False,9,18,False,-0.66,-46.98,-46.98,43.97,0.94
2020-06-23,66.59,67.47,66.27,66.79,95.48,TSLA,0.75,173.5,-44.97,312.54,623,221.64,226.79,-2.27,20,4,15,False,False,1,0,False,10,18,False,0.75,-46.98,-46.98,43.97,0.94
2020-06-24,66.27,66.73,63.54,64.06,164.39,TSLA,-4.09,173.05,-5.0,299.77,624,212.59,226.79,-6.26,20,4,15,False,False,1,0,False,11,18,False,-4.09,-46.98,-46.98,43.97,0.94
2020-06-25,63.62,65.73,62.48,65.73,138.82,TSLA,2.62,174.55,-20.47,307.61,625,218.15,226.79,-3.81,20,4,15,False,False,1,0,False,12,18,False,2.62,-46.98,-46.98,43.97,0.94
2020-06-26,66.32,66.33,63.66,63.98,132.82,TSLA,-2.66,172.37,-22.94,299.42,626,212.34,226.79,-6.37,20,4,15,False,False,1,0,False,13,18,False,-2.66,-46.98,-46.98,43.97,0.94
2020-06-29,64.6,67.33,63.23,67.29,135.4,TSLA,5.17,167.94,-19.38,314.9,627,223.32,226.79,-1.53,20,4,15,False,False,1,0,False,14,18,False,5.17,-46.98,-46.98,43.97,0.94
2020-06-30,67.1,72.51,66.92,71.99,253.78,TSLA,6.98,170.45,48.89,336.88,628,238.91,238.91,0.0,20,4,15,True,False,1,0,False,15,18,True,6.98,-46.98,-46.98,43.97,0.94
2020-07-01,72.2,75.69,72.03,74.64,199.9,TSLA,3.69,174.48,14.57,349.31,629,238.91,238.91,0.0,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-07-02,81.43,81.87,79.04,80.58,258.75,TSLA,7.95,180.76,43.15,377.08,630,238.91,238.91,0.0,20,4,15,True,True,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-07-06,85.11,91.85,84.4,91.44,308.55,TSLA,13.48,190.32,62.12,427.91,631,238.91,238.91,0.0,20,4,15,True,False,1,1,True,0,19,False,0.0,-46.98,-46.98,43.97,0.94
2020-07-07,93.67,95.3,89.11,92.66,322.35,TSLA,1.33,195.81,64.62,433.61,632,242.09,242.09,0.0,20,4,15,False,False,1,0,False,1,19,False,1.33,-46.98,-46.98,43.97,0.94
2020-07-08,93.67,94.48,87.42,91.06,244.67,TSLA,-1.73,199.5,22.64,426.13,633,237.92,242.09,-1.73,20,4,15,False,False,1,0,False,2,19,False,-1.73,-46.98,-46.98,43.97,0.94
2020-07-09,93.13,93.9,90.09,92.95,175.76,TSLA,2.08,194.37,-9.57,434.99,634,242.86,242.86,0.0,20,4,15,False,False,1,0,False,3,19,False,2.08,-46.98,-46.98,43.97,0.94
2020-07-10,93.07,103.26,91.73,102.98,350.06,TSLA,10.78,199.93,75.09,481.9,635,269.05,269.05,0.0,20,4,15,True,False,1,0,False,4,19,False,10.78,-46.98,-46.98,43.97,0.94
2020-07-13,110.6,119.67,98.07,99.8,584.78,TSLA,-3.08,216.6,169.98,467.06,636,260.76,269.05,-3.08,20,4,15,False,False,1,0,False,5,19,False,-3.08,-46.98,-46.98,43.97,0.94
2020-07-14,103.73,106.0,95.4,101.12,351.27,TSLA,1.32,222.39,57.95,473.22,637,264.2,269.05,-1.8,20,4,15,False,False,1,0,False,6,19,False,1.32,-46.98,-46.98,43.97,0.94
2020-07-15,102.87,103.33,97.13,103.07,245.52,TSLA,1.93,224.13,9.54,482.33,638,269.29,269.29,0.0,20,4,15,False,False,1,0,False,7,19,False,1.93,-46.98,-46.98,43.97,0.94
2020-07-16,98.48,102.11,97.73,100.04,214.51,TSLA,-2.93,227.44,-5.68,468.17,639,261.39,269.29,-2.93,20,4,15,False,False,1,0,False,8,19,False,-2.93,-46.98,-46.98,43.97,0.94
2020-07-17,100.9,102.5,99.33,100.06,139.95,TSLA,0.01,227.12,-38.38,468.24,640,261.42,269.29,-2.92,20,4,15,False,False,1,0,False,9,19,False,0.01,-46.98,-46.98,43.97,0.94
2020-07-20,101.27,110.0,99.2,109.53,256.82,TSLA,9.47,233.45,10.01,512.59,641,286.19,286.19,0.0,20,4,15,False,False,1,0,False,10,19,False,9.47,-46.98,-46.98,43.97,0.94
2020-07-21,109.33,111.67,103.87,104.56,241.61,TSLA,-4.54,240.76,0.35,489.3,642,273.18,286.19,-4.54,20,4,15,False,False,1,0,False,11,19,False,-4.54,-46.98,-46.98,43.97,0.94
2020-07-22,106.6,108.43,104.13,106.16,212.42,TSLA,1.53,246.61,-13.86,496.78,643,277.36,286.19,-3.08,20,4,15,False,False,1,0,False,12,19,False,1.53,-46.98,-46.98,43.97,0.94
2020-07-23,111.93,112.6,98.72,100.87,364.93,TSLA,-4.98,256.63,42.2,472.05,644,263.55,286.19,-7.91,20,4,15,False,False,1,0,False,13,19,False,-4.98,-46.98,-46.98,43.97,0.94
2020-07-24,94.4,97.67,91.1,94.47,290.95,TSLA,-6.35,264.24,10.11,442.08,645,246.82,286.19,-13.76,20,4,15,False,False,1,0,False,14,19,False,-6.35,-46.98,-46.98,43.97,0.94
2020-07-27,95.67,103.2,94.2,102.64,240.73,TSLA,8.65,269.64,-10.72,480.33,646,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,15,19,True,8.65,-46.98,-46.98,43.97,0.94
2020-07-28,100.27,104.31,98.29,98.43,237.13,TSLA,-4.1,274.72,-13.68,460.64,647,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-07-29,100.07,102.32,99.13,99.94,141.4,TSLA,1.53,269.1,-47.45,467.7,648,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-07-30,99.2,100.88,98.07,99.17,114.32,TSLA,-0.78,264.82,-56.83,464.07,649,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-07-31,101.0,101.14,94.73,95.38,183.12,TSLA,-3.81,261.04,-29.85,446.37,650,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-03,96.61,100.65,96.29,99.0,132.14,TSLA,3.79,252.22,-47.61,463.3,651,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-04,99.67,101.83,97.47,99.13,126.22,TSLA,0.13,242.42,-47.93,463.92,652,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-05,99.53,99.99,97.89,99.0,74.22,TSLA,-0.13,233.89,-68.27,463.3,653,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-06,99.39,101.15,98.48,99.31,89.88,TSLA,0.31,229.6,-60.85,464.72,654,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-07,99.97,99.98,94.33,96.85,133.45,TSLA,-2.48,218.77,-39.0,453.22,655,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-10,96.53,97.17,92.39,94.57,112.83,TSLA,-2.35,195.17,-42.19,442.57,656,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-11,93.07,94.67,91.0,91.63,129.39,TSLA,-3.11,184.08,-29.71,428.79,657,268.17,286.19,-6.29,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-12,98.0,105.67,95.67,103.65,327.44,TSLA,13.12,188.17,74.01,485.06,658,268.17,286.19,-6.29,20,4,15,True,True,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-13,107.4,110.08,104.48,108.07,306.38,TSLA,4.26,192.77,58.94,505.72,659,268.17,286.19,-6.29,20,4,15,True,False,1,1,True,0,20,False,0.0,-46.98,-46.98,43.97,0.94
2020-08-14,111.0,111.25,108.44,110.05,188.66,TSLA,1.83,195.2,-3.35,514.99,660,273.09,286.19,-4.58,20,4,15,False,False,1,0,False,1,20,False,1.83,-46.98,-46.98,43.97,0.94
2020-08-17,111.8,123.06,111.52,122.38,303.63,TSLA,11.2,197.54,53.71,572.69,661,303.68,303.68,0.0,20,4,15,True,False,1,0,False,2,20,False,11.2,-46.98,-46.98,43.97,0.94
2020-08-18,126.6,128.26,123.01,125.81,247.12,TSLA,2.8,197.82,24.92,588.74,662,312.2,312.2,0.0,20,4,15,False,False,1,0,False,3,20,False,2.8,-46.98,-46.98,43.97,0.94
2020-08-19,124.33,127.4,122.75,125.24,183.08,TSLA,-0.45,196.35,-6.76,586.07,663,310.78,312.2,-0.45,20,4,15,False,False,1,0,False,4,20,False,-0.45,-46.98,-46.98,43.97,0.94
2020-08-20,124.05,134.8,123.8,133.46,309.18,TSLA,6.56,193.56,59.73,624.54,664,331.18,331.18,0.0,20,4,15,True,False,1,0,False,5,20,False,6.56,-46.98,-46.98,43.97,0.94
2020-08-21,136.32,139.7,135.0,136.67,322.34,TSLA,2.41,195.13,65.19,639.56,665,339.14,339.14,0.0,20,4,15,False,False,1,0,False,6,20,False,2.41,-46.98,-46.98,43.97,0.94
2020-08-24,141.75,141.93,128.5,134.28,300.95,TSLA,-1.75,198.14,51.89,628.4,666,333.22,339.14,-1.75,20,4,15,False,False,1,0,False,7,20,False,-1.75,-46.98,-46.98,43.97,0.94
2020-08-25,131.66,135.2,131.2,134.89,159.88,TSLA,0.45,194.28,-17.71,631.25,667,334.74,339.14,-1.3,20,4,15,False,False,1,0,False,8,20,False,0.45,-46.98,-46.98,43.97,0.94
2020-08-26,137.33,144.4,136.91,143.54,213.59,TSLA,6.42,197.89,7.93,671.75,668,356.22,356.22,0.0,20,4,15,False,False,1,0,False,9,20,False,6.42,-46.98,-46.98,43.97,0.94
2020-08-27,145.36,153.04,142.83,149.25,355.4,TSLA,3.97,209.95,69.28,698.45,669,370.37,370.37,0.0,20,4,15,False,False,1,0,False,10,20,False,3.97,-46.98,-46.98,43.97,0.94
2020-08-28,153.01,154.57,145.77,147.56,301.22,TSLA,-1.13,215.85,39.55,690.54,670,366.18,370.37,-1.13,20,4,15,False,False,1,0,False,11,20,False,-1.13,-46.98,-46.98,43.97,0.94
2020-08-31,148.2,166.71,146.7,166.11,355.12,TSLA,12.57,227.0,56.44,777.34,671,412.2,412.2,0.0,20,4,15,True,False,1,0,False,12,20,False,12.57,-46.98,-46.98,43.97,0.94
2020-09-01,167.38,167.5,156.84,158.35,269.52,TSLA,-4.67,234.16,15.1,741.04,672,392.96,412.2,-4.67,20,4,15,False,False,1,0,False,13,20,False,-4.67,-46.98,-46.98,43.97,0.94
2020-09-02,159.66,159.68,135.04,149.12,288.53,TSLA,-5.83,244.88,17.82,697.86,673,370.06,412.2,-10.22,20,4,15,False,False,1,0,False,14,20,False,-5.83,-46.98,-46.98,43.97,0.94
2020-09-03,135.74,143.93,134.0,135.67,262.79,TSLA,-9.02,253.53,3.65,634.89,674,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,15,20,True,-9.02,-46.98,-46.98,43.97,0.94
2020-09-04,134.27,142.67,124.01,139.44,330.97,TSLA,2.78,263.4,25.65,652.54,675,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-08,118.67,122.91,109.96,110.07,346.4,TSLA,-21.06,275.08,25.93,515.1,676,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-09,118.87,123.0,113.84,122.09,238.4,TSLA,10.92,280.53,-15.02,571.37,677,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-10,128.74,133.0,120.19,123.78,254.79,TSLA,1.38,276.9,-7.98,579.26,678,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-11,127.31,127.5,120.17,124.24,182.15,TSLA,0.37,270.69,-32.71,581.41,679,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-14,126.98,140.0,124.43,139.87,249.06,TSLA,12.58,273.71,-9.0,654.57,680,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-15,145.52,153.98,143.57,149.92,291.89,TSLA,7.18,273.12,6.87,701.59,681,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-16,146.62,152.6,145.1,147.25,216.84,TSLA,-1.78,271.61,-20.16,689.11,682,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-17,138.53,145.93,136.0,141.14,230.34,TSLA,-4.15,273.97,-15.93,660.52,683,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-18,149.31,150.33,142.93,147.38,259.22,TSLA,4.42,271.47,-4.51,689.72,684,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-21,151.04,151.89,135.69,149.8,328.43,TSLA,1.64,271.77,20.85,701.01,685,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-22,143.2,145.92,139.2,141.41,238.74,TSLA,-5.6,268.66,-11.14,661.76,686,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-23,135.05,137.38,125.29,126.79,285.22,TSLA,-10.34,274.93,3.74,593.33,687,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-24,121.27,133.17,117.1,129.26,289.68,TSLA,1.95,278.74,3.93,604.92,688,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-25,131.16,136.24,130.43,135.78,201.63,TSLA,5.04,271.05,-25.61,635.42,689,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-28,141.54,142.69,138.52,140.4,149.16,TSLA,3.4,263.44,-43.38,657.04,690,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-29,138.67,142.83,137.2,139.69,150.66,TSLA,-0.51,253.22,-40.5,653.71,691,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-09-30,140.44,144.64,140.16,143.0,144.44,TSLA,2.37,246.97,-41.52,669.22,692,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-01,146.92,149.63,144.81,149.39,152.22,TSLA,4.46,240.15,-36.61,699.09,693,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-02,140.46,146.38,138.33,138.36,214.29,TSLA,-7.38,237.73,-9.86,647.51,694,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-05,141.12,144.55,139.78,141.89,134.17,TSLA,2.55,227.89,-41.12,664.03,695,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-06,141.26,142.93,135.35,137.99,147.44,TSLA,-2.75,217.94,-32.35,645.77,696,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-07,139.96,143.3,137.95,141.77,129.38,TSLA,2.73,212.49,-39.11,663.43,697,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-08,146.15,146.33,141.77,141.97,121.26,TSLA,0.15,205.81,-41.08,664.4,698,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-09,143.38,144.86,142.15,144.67,86.78,TSLA,1.9,201.04,-56.84,677.0,699,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-12,147.33,149.58,146.19,147.43,116.37,TSLA,1.91,194.41,-40.14,689.95,700,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-13,147.78,149.63,145.53,148.88,103.39,TSLA,0.98,184.98,-44.11,696.74,701,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-14,149.93,155.3,149.12,153.77,143.64,TSLA,3.28,181.32,-20.78,719.59,702,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-15,150.1,152.19,147.5,149.63,107.02,TSLA,-2.69,175.16,-38.9,700.22,703,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-16,151.48,151.98,146.28,146.56,98.33,TSLA,-2.05,167.11,-41.16,685.85,704,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-19,148.75,149.0,142.96,143.61,108.86,TSLA,-2.01,156.13,-30.28,672.06,705,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-20,143.92,143.92,139.68,140.65,94.97,TSLA,-2.06,148.95,-36.24,658.19,706,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-21,140.9,144.32,140.42,140.88,97.11,TSLA,0.17,139.54,-30.41,659.28,707,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-22,147.31,148.41,141.5,141.93,119.98,TSLA,0.75,131.05,-8.45,664.2,708,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-23,140.61,140.96,135.79,140.21,101.15,TSLA,-1.21,126.03,-19.74,656.15,709,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-26,137.21,141.92,136.67,140.09,84.72,TSLA,-0.08,122.81,-31.02,655.6,710,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-27,141.25,143.5,140.03,141.56,68.06,TSLA,1.05,118.68,-42.65,662.47,711,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-28,138.83,139.53,135.33,135.34,76.35,TSLA,-4.39,115.27,-33.76,633.36,712,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-29,136.65,139.35,135.49,136.94,67.97,TSLA,1.18,111.06,-38.8,640.86,713,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-10-30,135.63,135.86,126.37,129.35,127.53,TSLA,-5.55,106.72,19.5,605.31,714,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-02,131.33,135.66,130.77,133.5,87.06,TSLA,3.21,104.37,-16.58,624.76,715,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-03,136.58,142.59,135.56,141.3,103.06,TSLA,5.84,102.15,0.89,661.25,716,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-04,143.54,145.13,139.03,140.33,96.43,TSLA,-0.69,100.5,-4.05,656.69,717,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-05,142.77,146.67,141.33,146.03,85.24,TSLA,4.06,98.7,-13.63,683.38,718,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-06,145.37,145.52,141.43,143.32,65.12,TSLA,-1.86,97.62,-33.29,670.69,719,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-09,146.5,150.83,140.33,140.42,104.5,TSLA,-2.02,97.02,7.7,657.13,720,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-10,140.03,140.03,132.01,136.79,90.85,TSLA,-2.59,96.4,-5.75,640.13,721,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-11,138.82,139.57,136.86,139.04,52.07,TSLA,1.65,91.82,-43.29,650.69,722,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-12,138.35,141.0,136.51,137.25,59.57,TSLA,-1.29,89.45,-33.41,642.31,723,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-13,136.95,137.51,133.89,136.17,59.31,TSLA,-0.79,87.5,-32.21,637.23,724,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-16,136.31,137.48,134.7,136.03,80.52,TSLA,-0.1,86.08,-6.46,636.59,725,336.67,412.2,-18.33,20,4,15,False,False,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-17,153.39,154.0,144.34,147.2,183.56,TSLA,8.21,90.51,102.82,688.87,726,336.67,412.2,-18.33,20,4,15,True,True,1,0,False,0,,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-18,149.45,165.33,147.83,162.21,234.13,TSLA,10.2,97.36,140.48,759.12,727,336.67,412.2,-18.33,20,4,15,True,False,1,1,True,0,21,False,0.0,-46.98,-46.98,43.97,0.94
2020-11-19,164.0,169.54,162.52,166.42,187.43,TSLA,2.6,100.73,86.06,778.82,728,345.4,412.2,-16.21,20,4,15,False,False,1,0,False,1,21,False,2.6,-46.98,-46.98,43.97,0.94
2020-11-20,166.0,167.5,163.02,163.2,98.74,TSLA,-1.93,100.61,-1.86,763.75,729,338.72,412.2,-17.83,20,4,15,False,False,1,0,False,2,21,False,-1.93,-46.98,-46.98,43.97,0.94
2020-11-23,167.83,175.33,167.26,173.95,150.78,TSLA,6.58,103.91,45.1,814.04,730,361.02,412.2,-12.42,20,4,15,True,False,1,0,False,3,21,False,6.58,-46.98,-46.98,43.97,0.94
2020-11-24,180.13,186.66,175.4,185.13,160.95,TSLA,6.43,108.56,48.26,866.35,731,384.22,412.2,-6.79,20,4,15,True,False,1,0,False,4,21,False,6.43,-46.98,-46.98,43.97,0.94
2020-11-25,183.35,191.33,181.79,191.33,146.79,TSLA,3.35,112.08,30.97,895.39,732,397.1,412.2,-3.66,20,4,15,False,False,1,0,False,5,21,False,3.35,-46.98,-46.98,43.97,0.94
2020-11-27,193.72,199.59,192.82,195.25,112.68,TSLA,2.05,114.32,-1.43,913.74,733,405.24,412.2,-1.69,20,4,15,False,False,1,0,False,6,21,False,2.05,-46.98,-46.98,43.97,0.94
2020-11-30,200.74,202.6,184.84,189.2,189.01,TSLA,-3.1,117.39,61.01,885.41,734,392.68,412.2,-4.74,20,4,15,False,False,1,0,False,7,21,False,-3.1,-46.98,-46.98,43.97,0.94
2020-12-01,199.2,199.28,190.68,194.92,120.31,TSLA,3.02,119.05,1.06,912.18,735,404.55,412.2,-1.86,20,4,15,False,False,1,0,False,8,21,False,3.02,-46.98,-46.98,43.97,0.94
2020-12-02,185.48,190.51,180.4,189.61,143.33,TSLA,-2.73,121.07,18.39,887.31,736,393.52,412.2,-4.53,20,4,15,False,False,1,0,False,9,21,False,-2.73,-46.98,-46.98,43.97,0.94
2020-12-03,196.67,199.66,194.14,197.79,127.66,TSLA,4.32,122.63,4.1,925.62,737,410.51,412.2,-0.41,20,4,15,False,False,1,0,False,10,21,False,4.32,-46.98,-46.98,43.97,0.94
2020-12-04,197.0,199.68,195.17,199.68,88.2,TSLA,0.95,122.78,-28.16,934.45,738,414.43,414.43,0.0,20,4,15,False,False,1,0,False,11,21,False,0.95,-46.98,-46.98,43.97,0.94
2020-12-07,201.64,216.26,201.02,213.92,168.93,TSLA,7.13,127.97,32.01,1001.09,739,443.98,443.98,0.0,20,4,15,True,False,1,0,False,12,21,False,7.13,-46.98,-46.98,43.97,0.94
2020-12-08,208.5,217.09,206.17,216.63,192.8,TSLA,1.27,132.38,45.64,1013.76,740,449.6,449.6,0.0,20,4,15,False,False,1,0,False,13,21,False,1.27,-46.98,-46.98,43.97,0.94
