Date,Open,High,Low,Close,Volume,ticker,change%,avg_20_days_volume,volume%,buyhold_account_value,row_key,account_value,account_cum_max,drawdown,volume_threshold%,pct_threshold%,holding_days,sell_condition,sell_signal,sell_waiting_days,waiting_days_count,actual_sell,holding_days_count,block_identifier,buy_signal,pct_change,max_drawdown,strategy_max_drawdown(%),strategy_cagr%,strategy_calmar
2020-06-18,66.87,67.95,66.3,66.93,146.28,TSLA,1.23,180.19,-18.82,313.22,620,34.22,118.61,-71.15,20,-2,15,False,False,0,0,False,5,24,False,1.23,-75.04,-86.36,-18.75,-0.22
2020-06-19,67.52,67.73,66.09,66.73,130.2,TSLA,-0.3,177.51,-26.65,312.26,621,34.33,118.61,-71.06,20,-2,15,False,False,0,0,False,6,24,False,-0.3,-75.04,-86.36,-18.75,-0.22
2020-06-22,66.66,67.26,66.0,66.29,95.44,TSLA,-0.66,174.79,-45.4,310.21,622,34.55,118.61,-70.87,20,-2,15,False,False,0,0,False,7,24,False,-0.66,-75.04,-86.36,-18.75,-0.22
2020-06-23,66.59,67.47,66.27,66.79,95.48,TSLA,0.75,173.5,-44.97,312.54,623,34.29,118.61,-71.09,20,-2,15,False,False,0,0,False,8,24,False,0.75,-75.04,-86.36,-18.75,-0.22
2020-06-24,66.27,66.73,63.54,64.06,164.39,TSLA,-4.09,173.05,-5.0,299.77,624,35.7,118.61,-69.91,20,-2,15,False,False,0,0,False,9,24,False,-4.09,-75.04,-86.36,-18.75,-0.22
2020-06-25,63.62,65.73,62.48,65.73,138.82,TSLA,2.62,174.55,-20.47,307.61,625,34.76,118.61,-70.69,20,-2,15,False,False,0,0,False,10,24,False,2.62,-75.04,-86.36,-18.75,-0.22
2020-06-26,66.32,66.33,63.66,63.98,132.82,TSLA,-2.66,172.37,-22.94,299.42,626,35.69,118.61,-69.91,20,-2,15,False,False,0,0,False,11,24,False,-2.66,-75.04,-86.36,-18.75,-0.22
2020-06-29,64.6,67.33,63.23,67.29,135.4,TSLA,5.17,167.94,-19.38,314.9,627,33.84,118.61,-71.47,20,-2,15,False,False,0,0,False,12,24,False,5.17,-75.04,-86.36,-18.75,-0.22
2020-06-30,67.1,72.51,66.92,71.99,253.78,TSLA,6.98,170.45,48.89,336.88,628,31.48,118.61,-73.46,20,-2,15,False,False,0,0,False,13,24,False,6.98,-75.04,-86.36,-18.75,-0.22
2020-07-01,72.2,75.69,72.03,74.64,199.9,TSLA,3.69,174.48,14.57,349.31,629,30.32,118.61,-74.44,20,-2,15,False,False,0,0,False,14,24,False,3.69,-75.04,-86.36,-18.75,-0.22
2020-07-02,81.43,81.87,79.04,80.58,258.75,TSLA,7.95,180.76,43.15,377.08,630,27.91,118.61,-76.47,20,-2,15,False,False,0,0,False,15,24,True,7.95,-76.47,-86.36,-18.75,-0.22
2020-07-06,85.11,91.85,84.4,91.44,308.55,TSLA,13.48,190.32,62.12,427.91,631,27.91,118.61,-76.47,20,-2,15,False,False,0,0,False,0,,False,0.0,-76.47,-86.36,-18.75,-0.22
2020-07-07,93.67,95.3,89.11,92.66,322.35,TSLA,1.33,195.81,64.62,433.61,632,27.91,118.61,-76.47,20,-2,15,False,False,0,0,False,0,,False,0.0,-76.47,-86.36,-18.75,-0.22
2020-07-08,93.67,94.48,87.42,91.06,244.67,TSLA,-1.73,199.5,22.64,426.13,633,27.91,118.61,-76.47,20,-2,15,False,False,0,0,False,0,,False,0.0,-76.47,-86.36,-18.75,-0.22
2020-07-09,93.13,93.9,90.09,92.95,175.76,TSLA,2.08,194.37,-9.57,434.99,634,27.91,118.61,-76.47,20,-2,15,False,False,0,0,False,0,,False,0.0,-76.47,-86.36,-18.75,-0.22
2020-07-10,93.07,103.26,91.73,102.98,350.06,TSLA,10.78,199.93,75.09,481.9,635,27.91,118.61,-76.47,20,-2,15,False,False,0,0,False,0,,False,0.0,-76.47,-86.36,-18.75,-0.22
2020-07-13,110.6,119.67,98.07,99.8,584.78,TSLA,-3.08,216.6,169.98,467.06,636,27.91,118.61,-76.47,20,-2,15,True,True,0,0,True,0,25,False,0.0,-76.47,-86.36,-18.75,-0.22
2020-07-14,103.73,106.0,95.4,101.12,351.27,TSLA,1.32,222.39,57.95,473.22,637,27.54,118.61,-76.78,20,-2,15,False,False,0,0,False,1,25,False,1.32,-76.78,-86.36,-18.75,-0.22
2020-07-15,102.87,103.33,97.13,103.07,245.52,TSLA,1.93,224.13,9.54,482.33,638,27.01,118.61,-77.23,20,-2,15,False,False,0,0,False,2,25,False,1.93,-77.23,-86.36,-18.75,-0.22
2020-07-16,98.48,102.11,97.73,100.04,214.51,TSLA,-2.93,227.44,-5.68,468.17,639,27.8,118.61,-76.56,20,-2,15,False,False,0,0,False,3,25,False,-2.93,-77.23,-86.36,-18.75,-0.22
2020-07-17,100.9,102.5,99.33,100.06,139.95,TSLA,0.01,227.12,-38.38,468.24,640,27.8,118.61,-76.56,20,-2,15,False,False,0,0,False,4,25,False,0.01,-77.23,-86.36,-18.75,-0.22
2020-07-20,101.27,110.0,99.2,109.53,256.82,TSLA,9.47,233.45,10.01,512.59,641,25.17,118.61,-78.78,20,-2,15,False,False,0,0,False,5,25,False,9.47,-78.78,-86.36,-18.75,-0.22
2020-07-21,109.33,111.67,103.87,104.56,241.61,TSLA,-4.54,240.76,0.35,489.3,642,26.31,118.61,-77.82,20,-2,15,False,False,0,0,False,6,25,False,-4.54,-78.78,-86.36,-18.75,-0.22
2020-07-22,106.6,108.43,104.13,106.16,212.42,TSLA,1.53,246.61,-13.86,496.78,643,25.91,118.61,-78.16,20,-2,15,False,False,0,0,False,7,25,False,1.53,-78.78,-86.36,-18.75,-0.22
2020-07-23,111.93,112.6,98.72,100.87,364.93,TSLA,-4.98,256.63,42.2,472.05,644,27.2,118.61,-77.07,20,-2,15,True,False,0,0,False,8,25,False,-4.98,-78.78,-86.36,-18.75,-0.22
2020-07-24,94.4,97.67,91.1,94.47,290.95,TSLA,-6.35,264.24,10.11,442.08,645,28.92,118.61,-75.62,20,-2,15,False,False,0,0,False,9,25,False,-6.35,-78.78,-86.36,-18.75,-0.22
2020-07-27,95.67,103.2,94.2,102.64,240.73,TSLA,8.65,269.64,-10.72,480.33,646,26.42,118.61,-77.73,20,-2,15,False,False,0,0,False,10,25,False,8.65,-78.78,-86.36,-18.75,-0.22
2020-07-28,100.27,104.31,98.29,98.43,237.13,TSLA,-4.1,274.72,-13.68,460.64,647,27.5,118.61,-76.81,20,-2,15,False,False,0,0,False,11,25,False,-4.1,-78.78,-86.36,-18.75,-0.22
2020-07-29,100.07,102.32,99.13,99.94,141.4,TSLA,1.53,269.1,-47.45,467.7,648,27.08,118.61,-77.17,20,-2,15,False,False,0,0,False,12,25,False,1.53,-78.78,-86.36,-18.75,-0.22
2020-07-30,99.2,100.88,98.07,99.17,114.32,TSLA,-0.78,264.82,-56.83,464.07,649,27.29,118.61,-76.99,20,-2,15,False,False,0,0,False,13,25,False,-0.78,-78.78,-86.36,-18.75,-0.22
2020-07-31,101.0,101.14,94.73,95.38,183.12,TSLA,-3.81,261.04,-29.85,446.37,650,28.33,118.61,-76.11,20,-2,15,False,False,0,0,False,14,25,False,-3.81,-78.78,-86.36,-18.75,-0.22
2020-08-03,96.61,100.65,96.29,99.0,132.14,TSLA,3.79,252.22,-47.61,463.3,651,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,15,25,True,3.79,-78.78,-86.36,-18.75,-0.22
2020-08-04,99.67,101.83,97.47,99.13,126.22,TSLA,0.13,242.42,-47.93,463.92,652,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-05,99.53,99.99,97.89,99.0,74.22,TSLA,-0.13,233.89,-68.27,463.3,653,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-06,99.39,101.15,98.48,99.31,89.88,TSLA,0.31,229.6,-60.85,464.72,654,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-07,99.97,99.98,94.33,96.85,133.45,TSLA,-2.48,218.77,-39.0,453.22,655,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-10,96.53,97.17,92.39,94.57,112.83,TSLA,-2.35,195.17,-42.19,442.57,656,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-11,93.07,94.67,91.0,91.63,129.39,TSLA,-3.11,184.08,-29.71,428.79,657,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-12,98.0,105.67,95.67,103.65,327.44,TSLA,13.12,188.17,74.01,485.06,658,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-13,107.4,110.08,104.48,108.07,306.38,TSLA,4.26,192.77,58.94,505.72,659,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-14,111.0,111.25,108.44,110.05,188.66,TSLA,1.83,195.2,-3.35,514.99,660,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-17,111.8,123.06,111.52,122.38,303.63,TSLA,11.2,197.54,53.71,572.69,661,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-18,126.6,128.26,123.01,125.81,247.12,TSLA,2.8,197.82,24.92,588.74,662,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-19,124.33,127.4,122.75,125.24,183.08,TSLA,-0.45,196.35,-6.76,586.07,663,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-20,124.05,134.8,123.8,133.46,309.18,TSLA,6.56,193.56,59.73,624.54,664,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-21,136.32,139.7,135.0,136.67,322.34,TSLA,2.41,195.13,65.19,639.56,665,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-24,141.75,141.93,128.5,134.28,300.95,TSLA,-1.75,198.14,51.89,628.4,666,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-25,131.66,135.2,131.2,134.89,159.88,TSLA,0.45,194.28,-17.71,631.25,667,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-26,137.33,144.4,136.91,143.54,213.59,TSLA,6.42,197.89,7.93,671.75,668,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-27,145.36,153.04,142.83,149.25,355.4,TSLA,3.97,209.95,69.28,698.45,669,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-28,153.01,154.57,145.77,147.56,301.22,TSLA,-1.13,215.85,39.55,690.54,670,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-08-31,148.2,166.71,146.7,166.11,355.12,TSLA,12.57,227.0,56.44,777.34,671,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-09-01,167.38,167.5,156.84,158.35,269.52,TSLA,-4.67,234.16,15.1,741.04,672,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-09-02,159.66,159.68,135.04,149.12,288.53,TSLA,-5.83,244.88,17.82,697.86,673,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-09-03,135.74,143.93,134.0,135.67,262.79,TSLA,-9.02,253.53,3.65,634.89,674,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-09-04,134.27,142.67,124.01,139.44,330.97,TSLA,2.78,263.4,25.65,652.54,675,27.26,118.61,-77.02,20,-2,15,False,False,0,0,False,0,,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-09-08,118.67,122.91,109.96,110.07,346.4,TSLA,-21.06,275.08,25.93,515.1,676,27.26,118.61,-77.02,20,-2,15,True,True,0,0,True,0,26,False,0.0,-78.78,-86.36,-18.75,-0.22
2020-09-09,118.87,123.0,113.84,122.09,238.4,TSLA,10.92,280.53,-15.02,571.37,677,24.28,118.61,-79.53,20,-2,15,False,False,0,0,False,1,26,False,10.92,-79.53,-86.36,-18.75,-0.22
2020-09-10,128.74,133.0,120.19,123.78,254.79,TSLA,1.38,276.9,-7.98,579.26,678,23.95,118.61,-79.81,20,-2,15,False,False,0,0,False,2,26,False,1.38,-79.81,-86.36,-18.75,-0.22
2020-09-11,127.31,127.5,120.17,124.24,182.15,TSLA,0.37,270.69,-32.71,581.41,679,23.86,118.61,-79.89,20,-2,15,False,False,0,0,False,3,26,False,0.37,-79.89,-86.36,-18.75,-0.22
2020-09-14,126.98,140.0,124.43,139.87,249.06,TSLA,12.58,273.71,-9.0,654.57,680,20.85,118.61,-82.42,20,-2,15,False,False,0,0,False,4,26,False,12.58,-82.42,-86.36,-18.75,-0.22
2020-09-15,145.52,153.98,143.57,149.92,291.89,TSLA,7.18,273.12,6.87,701.59,681,19.36,118.61,-83.68,20,-2,15,False,False,0,0,False,5,26,False,7.18,-83.68,-86.36,-18.75,-0.22
2020-09-16,146.62,152.6,145.1,147.25,216.84,TSLA,-1.78,271.61,-20.16,689.11,682,19.7,118.61,-83.39,20,-2,15,False,False,0,0,False,6,26,False,-1.78,-83.68,-86.36,-18.75,-0.22
2020-09-17,138.53,145.93,136.0,141.14,230.34,TSLA,-4.15,273.97,-15.93,660.52,683,20.52,118.61,-82.7,20,-2,15,False,False,0,0,False,7,26,False,-4.15,-83.68,-86.36,-18.75,-0.22
2020-09-18,149.31,150.33,142.93,147.38,259.22,TSLA,4.42,271.47,-4.51,689.72,684,19.61,118.61,-83.47,20,-2,15,False,False,0,0,False,8,26,False,4.42,-83.68,-86.36,-18.75,-0.22
2020-09-21,151.04,151.89,135.69,149.8,328.43,TSLA,1.64,271.77,20.85,701.01,685,19.29,118.61,-83.74,20,-2,15,False,False,0,0,False,9,26,False,1.64,-83.74,-86.36,-18.75,-0.22
2020-09-22,143.2,145.92,139.2,141.41,238.74,TSLA,-5.6,268.66,-11.14,661.76,686,20.37,118.61,-82.83,20,-2,15,False,False,0,0,False,10,26,False,-5.6,-83.74,-86.36,-18.75,-0.22
2020-09-23,135.05,137.38,125.29,126.79,285.22,TSLA,-10.34,274.93,3.74,593.33,687,22.48,118.61,-81.05,20,-2,15,False,False,0,0,False,11,26,False,-10.34,-83.74,-86.36,-18.75,-0.22
2020-09-24,121.27,133.17,117.1,129.26,289.68,TSLA,1.95,278.74,3.93,604.92,688,22.04,118.61,-81.42,20,-2,15,False,False,0,0,False,12,26,False,1.95,-83.74,-86.36,-18.75,-0.22
2020-09-25,131.16,136.24,130.43,135.78,201.63,TSLA,5.04,271.05,-25.61,635.42,689,20.93,118.61,-82.36,20,-2,15,False,False,0,0,False,13,26,False,5.04,-83.74,-86.36,-18.75,-0.22
2020-09-28,141.54,142.69,138.52,140.4,149.16,TSLA,3.4,263.44,-43.38,657.04,690,20.21,118.61,-82.96,20,-2,15,False,False,0,0,False,14,26,False,3.4,-83.74,-86.36,-18.75,-0.22
2020-09-29,138.67,142.83,137.2,139.69,150.66,TSLA,-0.51,253.22,-40.5,653.71,691,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,15,26,True,-0.51,-83.74,-86.36,-18.75,-0.22
2020-09-30,140.44,144.64,140.16,143.0,144.44,TSLA,2.37,246.97,-41.52,669.22,692,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-01,146.92,149.63,144.81,149.39,152.22,TSLA,4.46,240.15,-36.61,699.09,693,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-02,140.46,146.38,138.33,138.36,214.29,TSLA,-7.38,237.73,-9.86,647.51,694,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-05,141.12,144.55,139.78,141.89,134.17,TSLA,2.55,227.89,-41.12,664.03,695,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-06,141.26,142.93,135.35,137.99,147.44,TSLA,-2.75,217.94,-32.35,645.77,696,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-07,139.96,143.3,137.95,141.77,129.38,TSLA,2.73,212.49,-39.11,663.43,697,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-08,146.15,146.33,141.77,141.97,121.26,TSLA,0.15,205.81,-41.08,664.4,698,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-09,143.38,144.86,142.15,144.67,86.78,TSLA,1.9,201.04,-56.84,677.0,699,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-12,147.33,149.58,146.19,147.43,116.37,TSLA,1.91,194.41,-40.14,689.95,700,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-13,147.78,149.63,145.53,148.88,103.39,TSLA,0.98,184.98,-44.11,696.74,701,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-14,149.93,155.3,149.12,153.77,143.64,TSLA,3.28,181.32,-20.78,719.59,702,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-15,150.1,152.19,147.5,149.63,107.02,TSLA,-2.69,175.16,-38.9,700.22,703,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-16,151.48,151.98,146.28,146.56,98.33,TSLA,-2.05,167.11,-41.16,685.85,704,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-19,148.75,149.0,142.96,143.61,108.86,TSLA,-2.01,156.13,-30.28,672.06,705,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-20,143.92,143.92,139.68,140.65,94.97,TSLA,-2.06,148.95,-36.24,658.19,706,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-21,140.9,144.32,140.42,140.88,97.11,TSLA,0.17,139.54,-30.41,659.28,707,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-22,147.31,148.41,141.5,141.93,119.98,TSLA,0.75,131.05,-8.45,664.2,708,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-23,140.61,140.96,135.79,140.21,101.15,TSLA,-1.21,126.03,-19.74,656.15,709,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-26,137.21,141.92,136.67,140.09,84.72,TSLA,-0.08,122.81,-31.02,655.6,710,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-27,141.25,143.5,140.03,141.56,68.06,TSLA,1.05,118.68,-42.65,662.47,711,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-28,138.83,139.53,135.33,135.34,76.35,TSLA,-4.39,115.27,-33.76,633.36,712,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-29,136.65,139.35,135.49,136.94,67.97,TSLA,1.18,111.06,-38.8,640.86,713,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-10-30,135.63,135.86,126.37,129.35,127.53,TSLA,-5.55,106.72,19.5,605.31,714,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-02,131.33,135.66,130.77,133.5,87.06,TSLA,3.21,104.37,-16.58,624.76,715,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-03,136.58,142.59,135.56,141.3,103.06,TSLA,5.84,102.15,0.89,661.25,716,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-04,143.54,145.13,139.03,140.33,96.43,TSLA,-0.69,100.5,-4.05,656.69,717,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-05,142.77,146.67,141.33,146.03,85.24,TSLA,4.06,98.7,-13.63,683.38,718,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-06,145.37,145.52,141.43,143.32,65.12,TSLA,-1.86,97.62,-33.29,670.69,719,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-09,146.5,150.83,140.33,140.42,104.5,TSLA,-2.02,97.02,7.7,657.13,720,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-10,140.03,140.03,132.01,136.79,90.85,TSLA,-2.59,96.4,-5.75,640.13,721,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-11,138.82,139.57,136.86,139.04,52.07,TSLA,1.65,91.82,-43.29,650.69,722,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-12,138.35,141.0,136.51,137.25,59.57,TSLA,-1.29,89.45,-33.41,642.31,723,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-13,136.95,137.51,133.89,136.17,59.31,TSLA,-0.79,87.5,-32.21,637.23,724,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-16,136.31,137.48,134.7,136.03,80.52,TSLA,-0.1,86.08,-6.46,636.59,725,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-17,153.39,154.0,144.34,147.2,183.56,TSLA,8.21,90.51,102.82,688.87,726,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-18,149.45,165.33,147.83,162.21,234.13,TSLA,10.2,97.36,140.48,759.12,727,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-19,164.0,169.54,162.52,166.42,187.43,TSLA,2.6,100.73,86.06,778.82,728,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-20,166.0,167.5,163.02,163.2,98.74,TSLA,-1.93,100.61,-1.86,763.75,729,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-23,167.83,175.33,167.26,173.95,150.78,TSLA,6.58,103.91,45.1,814.04,730,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-24,180.13,186.66,175.4,185.13,160.95,TSLA,6.43,108.56,48.26,866.35,731,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-25,183.35,191.33,181.79,191.33,146.79,TSLA,3.35,112.08,30.97,895.39,732,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-27,193.72,199.59,192.82,195.25,112.68,TSLA,2.05,114.32,-1.43,913.74,733,20.32,118.61,-82.87,20,-2,15,False,False,0,0,False,0,,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-11-30,200.74,202.6,184.84,189.2,189.01,TSLA,-3.1,117.39,61.01,885.41,734,20.32,118.61,-82.87,20,-2,15,True,True,0,0,True,0,27,False,0.0,-83.74,-86.36,-18.75,-0.22
2020-12-01,199.2,199.28,190.68,194.92,120.31,TSLA,3.02,119.05,1.06,912.18,735,19.7,118.61,-83.39,20,-2,15,False,False,0,0,False,1,27,False,3.02,-83.74,-86.36,-18.75,-0.22
2020-12-02,185.48,190.51,180.4,189.61,143.33,TSLA,-2.73,121.07,18.39,887.31,736,20.24,118.61,-82.94,20,-2,15,False,False,0,0,False,2,27,False,-2.73,-83.74,-86.36,-18.75,-0.22
2020-12-03,196.67,199.66,194.14,197.79,127.66,TSLA,4.32,122.63,4.1,925.62,737,19.37,118.61,-83.67,20,-2,15,False,False,0,0,False,3,27,False,4.32,-83.74,-86.36,-18.75,-0.22
2020-12-04,197.0,199.68,195.17,199.68,88.2,TSLA,0.95,122.78,-28.16,934.45,738,19.18,118.61,-83.83,20,-2,15,False,False,0,0,False,4,27,False,0.95,-83.83,-86.36,-18.75,-0.22
2020-12-07,201.64,216.26,201.02,213.92,168.93,TSLA,7.13,127.97,32.01,1001.09,739,17.81,118.61,-84.98,20,-2,15,False,False,0,0,False,5,27,False,7.13,-84.98,-86.36,-18.75,-0.22
2020-12-08,208.5,217.09,206.17,216.63,192.8,TSLA,1.27,132.38,45.64,1013.76,740,17.59,118.61,-85.17,20,-2,15,False,False,0,0,False,6,27,False,1.27,-85.17,-86.36,-18.75,-0.22
2020-12-09,217.9,218.11,196.0,201.49,213.87,TSLA,-6.99,138.53,54.39,942.94,741,18.82,118.61,-84.14,20,-2,15,True,False,0,0,False,7,27,False,-6.99,-85.17,-86.36,-18.75,-0.22
2020-12-10,191.46,209.25,188.78,209.02,201.25,TSLA,3.74,145.99,37.85,978.18,742,18.11,118.61,-84.73,20,-2,15,False,False,0,0,False,8,27,False,3.74,-85.17,-86.36,-18.75,-0.22
2020-12-11,205.0,208.0,198.93,203.33,139.43,TSLA,-2.72,149.98,-7.04,951.53,743,18.61,118.61,-84.31,20,-2,15,False,False,0,0,False,9,27,False,-2.72,-85.17,-86.36,-18.75,-0.22
